Date and Time,Time (s),Temperature (C),Position (m),Velocity (m/s),Acceleration (m/s²),Temperature (°C)
05/26/2020 6:46:36 AM,55560,39.3,0.16,-4.97E-05,-1.49E-07,21.8
05/26/2020 6:47:06 AM,55590,39.3,0.16,-3.73E-05,5.84E-07,21.8
05/26/2020 6:47:36 AM,55620,39.3,0.16,1.15E-05,6.26E-07,21.8
05/26/2020 6:48:06 AM,55650,39.4,0.16,2.10E-05,1.06E-07,21.8
05/26/2020 6:48:36 AM,55680,39.3,0.16,4.78E-06,-2.50E-07,21.8
05/26/2020 6:49:06 AM,55710,39.3,0.16,-1.15E-05,-8.49E-08,21.8
05/26/2020 6:49:36 AM,55740,39.3,0.16,-9.56E-07,1.11E-07,21.8
05/26/2020 6:50:06 AM,55770,39.3,0.16,1.15E-05,8.49E-08,21.8
05/26/2020 6:50:36 AM,55800,39.3,0.16,1.91E-06,-4.25E-08,21.8
05/26/2020 6:51:06 AM,55830,39.3,0.16,9.56E-07,-7.96E-08,21.8
05/26/2020 6:51:36 AM,55860,39.3,0.16,1.91E-06,-5.84E-08,21.8
05/26/2020 6:52:06 AM,55890,39.2,0.16,-2.87E-06,-5.84E-08,21.8
05/26/2020 6:52:36 AM,55920,39.1,0.16,-4.78E-06,1.65E-07,21.8
05/26/2020 6:53:06 AM,55950,39.1,0.16,-2.87E-06,3.34E-07,21.8
05/26/2020 6:53:36 AM,55980,39.1,0.16,3.15E-05,7.96E-08,21.8
05/26/2020 6:54:06 AM,56010,39,0.16,2.10E-05,-4.09E-07,21.8
05/26/2020 6:54:36 AM,56040,39,0.16,-1.43E-05,-5.89E-07,21.8
05/26/2020 6:55:06 AM,56070,39,0.16,-3.06E-05,-6.90E-08,21.8
05/26/2020 6:55:36 AM,56100,39,0.16,-2.29E-05,4.14E-07,21.8
05/26/2020 6:56:06 AM,56130,39.1,0.16,1.72E-05,3.34E-07,21.8
05/26/2020 6:56:36 AM,56160,39.1,0.16,1.24E-05,-9.56E-08,21.8
05/26/2020 6:57:06 AM,56190,39.2,0.16,-5.73E-06,-3.72E-07,21.8
05/26/2020 6:57:36 AM,56220,39.2,0.16,-1.72E-05,-1.06E-07,21.8
05/26/2020 6:58:06 AM,56250,39.2,0.16,-2.01E-05,2.81E-07,21.7
05/26/2020 6:58:36 AM,56280,39.2,0.16,7.64E-06,3.93E-07,21.7
05/26/2020 6:59:06 AM,56310,39.2,0.16,2.01E-05,9.56E-08,21.7
05/26/2020 6:59:36 AM,56340,39.3,0.16,1.34E-05,-3.19E-07,21.7
05/26/2020 7:00:06 AM,56370,39.3,0.16,-8.60E-06,-3.19E-07,21.7
05/26/2020 7:00:36 AM,56400,39.3,0.16,-2.10E-05,-1.06E-08,21.7
05/26/2020 7:01:06 AM,56430,39.3,0.16,-2.87E-06,2.18E-07,21.7
05/26/2020 7:01:36 AM,56460,39.3,0.16,5.73E-06,1.49E-07,21.7
05/26/2020 7:02:06 AM,56490,39.2,0.16,3.82E-06,-1.59E-08,21.7
05/26/2020 7:02:36 AM,56520,39.2,0.16,-9.56E-07,-4.78E-08,21.7
05/26/2020 7:03:06 AM,56550,39.1,0.16,9.56E-07,-3.72E-08,21.7
05/26/2020 7:03:36 AM,56580,39.2,0.16,0,-4.78E-08,21.7
05/26/2020 7:04:06 AM,56610,39.1,0.16,-3.82E-06,3.19E-08,21.7
05/26/2020 7:04:36 AM,56640,39.1,0.16,-4.78E-06,1.59E-07,21.7
05/26/2020 7:05:06 AM,56670,39.1,0.16,1.15E-05,1.33E-07,21.8
05/26/2020 7:05:36 AM,56700,39,0.16,1.34E-05,1.17E-07,21.8
05/26/2020 7:06:06 AM,56730,39,0.16,1.91E-06,2.02E-07,21.8
05/26/2020 7:06:36 AM,56760,39,0.16,2.58E-05,1.70E-07,21.8
05/26/2020 7:07:06 AM,56790,38.8,0.16,3.54E-05,-2.12E-07,21.8
05/26/2020 7:07:36 AM,56820,38.9,0.16,1.05E-05,-6.21E-07,21.8
05/26/2020 7:08:06 AM,56850,39,0.16,-2.10E-05,-4.25E-07,21.8
05/26/2020 7:08:36 AM,56880,39.1,0.16,-2.96E-05,2.65E-08,21.8
05/26/2020 7:09:06 AM,56910,39.2,0.16,-9.56E-07,3.50E-07,21.8
05/26/2020 7:09:36 AM,56940,39.2,0.16,-4.78E-06,3.93E-07,21.8
05/26/2020 7:10:06 AM,56970,39.2,0.16,1.72E-05,1.22E-07,21.8
05/26/2020 7:10:36 AM,57000,39.3,0.16,2.29E-05,-2.76E-07,21.8
05/26/2020 7:11:06 AM,57030,39.3,0.16,-6.69E-06,-5.84E-07,21.8
05/26/2020 7:11:36 AM,57060,39.3,0.16,-3.06E-05,-3.13E-07,21.8
05/26/2020 7:12:06 AM,57090,39.4,0.16,-3.44E-05,2.39E-07,21.8
05/26/2020 7:12:36 AM,57120,39.5,0.16,-5.73E-06,5.15E-07,21.8
05/26/2020 7:13:06 AM,57150,39.4,0.16,1.15E-05,3.72E-07,21.8
05/26/2020 7:13:36 AM,57180,39.4,0.16,1.62E-05,5.31E-09,21.8
05/26/2020 7:14:06 AM,57210,39.4,0.16,1.05E-05,-2.50E-07,21.8
05/26/2020 7:14:36 AM,57240,39.4,0.16,-3.82E-06,-2.60E-07,21.8
05/26/2020 7:15:06 AM,57270,39.4,0.16,-1.34E-05,-1.17E-07,21.8
05/26/2020 7:15:36 AM,57300,39.3,0.16,-6.69E-06,5.84E-08,21.8
05/26/2020 7:16:06 AM,57330,39.3,0.16,-7.64E-06,1.06E-07,21.8
05/26/2020 7:16:36 AM,57360,39.3,0.16,9.56E-07,3.19E-08,21.8
05/26/2020 7:17:06 AM,57390,39.3,0.16,-1.91E-06,-3.19E-08,21.8
05/26/2020 7:17:36 AM,57420,39.2,0.16,-6.69E-06,1.65E-07,21.8
05/26/2020 7:18:06 AM,57450,39.2,0.16,-5.73E-06,4.62E-07,21.8
05/26/2020 7:18:36 AM,57480,39.1,0.16,3.44E-05,3.34E-07,21.8
05/26/2020 7:19:06 AM,57510,39,0.16,4.01E-05,-2.92E-07,21.8
05/26/2020 7:19:36 AM,57540,39,0.16,7.64E-06,-7.49E-07,21.8
05/26/2020 7:20:06 AM,57570,38.9,0.16,-3.15E-05,-3.98E-07,21.8
05/26/2020 7:20:36 AM,57600,39,0.16,-2.87E-05,1.59E-07,21.8
05/26/2020 7:21:06 AM,57630,39.2,0.16,4.78E-06,2.87E-07,21.9
05/26/2020 7:21:36 AM,57660,39.2,0.16,0,4.78E-08,21.8
05/26/2020 7:22:06 AM,57690,39.2,0.16,-8.60E-06,-4.25E-08,21.8
05/26/2020 7:22:36 AM,57720,39.3,0.16,-6.69E-06,6.37E-08,21.9
05/26/2020 7:23:06 AM,57750,39.3,0.16,3.82E-06,6.37E-08,21.9
05/26/2020 7:23:36 AM,57780,39.3,0.16,-9.56E-07,-1.59E-08,21.9
05/26/2020 7:24:06 AM,57810,39.4,0.16,-2.87E-06,-2.12E-08,21.9
05/26/2020 7:24:36 AM,57840,39.4,0.16,-2.87E-06,3.72E-08,21.9
05/26/2020 7:25:06 AM,57870,39.3,0.16,1.91E-06,5.31E-08,21.9
05/26/2020 7:25:36 AM,57900,39.4,0.16,9.56E-07,1.06E-07,21.9
05/26/2020 7:26:06 AM,57930,39.4,0.16,2.87E-06,1.38E-07,21.9
05/26/2020 7:26:36 AM,57960,39.4,0.16,1.53E-05,8.49E-08,21.9
05/26/2020 7:27:06 AM,57990,39.4,0.16,1.24E-05,-8.49E-08,21.9
05/26/2020 7:27:36 AM,58020,39.4,0.16,6.69E-06,-2.60E-07,21.9
05/26/2020 7:28:06 AM,58050,39.3,0.16,-3.82E-06,-2.81E-07,21.9
05/26/2020 7:28:36 AM,58080,39.3,0.16,-1.53E-05,-1.75E-07,21.9
05/26/2020 7:29:06 AM,58110,39.2,0.16,-1.62E-05,5.31E-08,21.9
05/26/2020 7:29:36 AM,58140,39.2,0.16,-1.24E-05,2.28E-07,21.9
05/26/2020 7:30:06 AM,58170,39.2,0.16,2.87E-06,2.07E-07,21.9
05/26/2020 7:30:36 AM,58200,39.2,0.16,6.69E-06,1.17E-07,21.9
05/26/2020 7:31:06 AM,58230,39.1,0.16,1.91E-06,9.02E-08,21.9
05/26/2020 7:31:36 AM,58260,39.1,0.16,9.56E-06,6.90E-08,21.9
05/26/2020 7:32:06 AM,58290,39,0.16,1.62E-05,-9.56E-08,21.9
05/26/2020 7:32:36 AM,58320,39,0.16,4.78E-06,-2.34E-07,21.9
05/26/2020 7:33:06 AM,58350,39,0.16,-1.05E-05,-1.01E-07,21.9
05/26/2020 7:33:36 AM,58380,39.1,0.16,-5.73E-06,1.01E-07,21.9
05/26/2020 7:34:06 AM,58410,39.2,0.16,8.60E-06,1.17E-07,21.9
05/26/2020 7:34:36 AM,58440,39.2,0.16,3.82E-06,-1.06E-08,21.9
05/26/2020 7:35:06 AM,58470,39.3,0.16,9.56E-07,-8.49E-08,21.9
05/26/2020 7:35:36 AM,58500,39.4,0.16,0,-7.96E-08,21.9
05/26/2020 7:36:06 AM,58530,39.4,0.16,-2.87E-06,-6.90E-08,21.9
05/26/2020 7:36:36 AM,58560,39.4,0.16,-6.69E-06,6.90E-08,21.9
05/26/2020 7:37:06 AM,58590,39.4,0.16,-4.78E-06,1.43E-07,21.9
05/26/2020 7:37:36 AM,58620,39.5,0.16,1.43E-05,-2.12E-08,21.9
05/26/2020 7:38:06 AM,58650,39.4,0.16,1.91E-06,-2.60E-07,21.9
05/26/2020 7:38:36 AM,58680,39.4,0.16,-1.72E-05,-2.39E-07,21.9
05/26/2020 7:39:06 AM,58710,39.4,0.16,-2.01E-05,1.17E-07,21.9
05/26/2020 7:39:36 AM,58740,39.4,0.16,-6.69E-06,4.72E-07,21.9
05/26/2020 7:40:06 AM,58770,39.4,0.16,1.24E-05,5.36E-07,21.9
05/26/2020 7:40:36 AM,58800,39.3,0.16,3.54E-05,1.75E-07,21.9
05/26/2020 7:41:06 AM,58830,39.3,0.16,3.44E-05,-4.14E-07,21.9
05/26/2020 7:41:36 AM,58860,39.3,0.16,2.87E-06,-7.33E-07,21.9
05/26/2020 7:42:06 AM,58890,39.2,0.16,-2.96E-05,-1.86E-07,21.9
05/26/2020 7:42:36 AM,58920,39.2,0.16,-3.25E-05,5.73E-07,21.9
05/26/2020 7:43:06 AM,58950,39.2,0.16,3.63E-05,5.89E-07,21.9
05/26/2020 7:43:36 AM,58980,39.2,0.16,4.01E-05,-1.91E-07,21.9
05/26/2020 7:44:06 AM,59010,39.1,0.17,3.82E-06,-8.02E-07,21.9
05/26/2020 7:44:36 AM,59040,39.1,0.16,-3.44E-05,-2.55E-07,21.9
05/26/2020 7:45:06 AM,59070,39.1,0.16,-3.34E-05,6.74E-07,22
05/26/2020 7:45:36 AM,59100,39.1,0.16,3.15E-05,8.49E-07,22
05/26/2020 7:46:06 AM,59130,39.1,0.16,5.92E-05,-2.65E-08,21.9
05/26/2020 7:46:36 AM,59160,39.2,0.16,2.58E-05,-9.56E-07,22
05/26/2020 7:47:06 AM,59190,39.4,0.16,-3.25E-05,-8.55E-07,22
05/26/2020 7:47:36 AM,59220,39.3,0.16,-4.87E-05,-7.43E-08,22
05/26/2020 7:48:06 AM,59250,39.3,0.16,-2.01E-05,3.61E-07,22
05/26/2020 7:48:36 AM,59280,39.4,0.16,-4.63E-19,1.91E-07,22
05/26/2020 7:49:06 AM,59310,39.4,0.16,-1.62E-05,3.72E-08,22
05/26/2020 7:49:36 AM,59340,39.4,0.16,-1.82E-05,2.12E-07,21.9
05/26/2020 7:50:06 AM,59370,39.4,0.16,4.78E-06,3.34E-07,22
05/26/2020 7:50:36 AM,59400,39.4,0.16,1.72E-05,1.22E-07,21.9
05/26/2020 7:51:06 AM,59430,39.4,0.16,8.60E-06,-1.38E-07,21.9
05/26/2020 7:51:36 AM,59460,39.3,0.16,0,-1.33E-07,21.9
05/26/2020 7:52:06 AM,59490,39.4,0.16,-2.87E-06,-5.84E-08,21.9
05/26/2020 7:52:36 AM,59520,39.4,0.16,4.78E-06,-9.02E-08,21.8
05/26/2020 7:53:06 AM,59550,39.4,0.16,-6.69E-06,-9.56E-08,21.8
05/26/2020 7:53:36 AM,59580,39.3,0.16,-1.24E-05,0,21.8
05/26/2020 7:54:06 AM,59610,39.3,0.16,-2.87E-06,1.33E-07,21.8
05/26/2020 7:54:36 AM,59640,39.2,0.16,9.56E-07,1.06E-07,21.7
05/26/2020 7:55:06 AM,59670,39.1,0.16,3.82E-06,6.37E-08,21.7
05/26/2020 7:55:36 AM,59700,39.1,0.16,0,6.37E-08,21.7
05/26/2020 7:56:06 AM,59730,39.1,0.16,9.56E-06,2.12E-08,21.7
05/26/2020 7:56:36 AM,59760,39,0.16,6.69E-06,-3.72E-08,21.7
05/26/2020 7:57:06 AM,59790,39,0.16,9.56E-07,-6.90E-08,21.7
05/26/2020 7:57:36 AM,59820,39,0.16,1.91E-06,1.59E-07,21.7
05/26/2020 7:58:06 AM,59850,39.1,0.16,1.91E-06,3.50E-07,21.7
05/26/2020 7:58:36 AM,59880,39.2,0.16,3.44E-05,1.11E-07,21.7
05/26/2020 7:59:06 AM,59910,39.2,0.16,3.15E-05,-4.88E-07,21.7
05/26/2020 7:59:36 AM,59940,39.2,0.16,-7.64E-06,-8.71E-07,21.7
05/26/2020 8:00:06 AM,59970,39.3,0.16,-4.40E-05,-4.25E-07,21.7
05/26/2020 8:00:36 AM,60000,39.3,0.16,-4.68E-05,2.92E-07,21.7
05/26/2020 8:01:06 AM,60030,39.4,0.16,-5.73E-06,5.68E-07,21.7
05/26/2020 8:01:36 AM,60060,39.4,0.16,6.69E-06,4.03E-07,21.7
05/26/2020 8:02:06 AM,60090,39.4,0.16,4.78E-06,2.07E-07,21.7
05/26/2020 8:02:36 AM,60120,39.4,0.16,1.53E-05,1.65E-07,21.7
05/26/2020 8:03:06 AM,60150,39.4,0.16,2.29E-05,2.57E-21,21.7
05/26/2020 8:03:36 AM,60180,39.4,0.16,1.82E-05,-2.92E-07,21.7
05/26/2020 8:04:06 AM,60210,39.4,0.16,1.91E-06,-3.56E-07,21.7
05/26/2020 8:04:36 AM,60240,39.4,0.16,-1.62E-05,-1.59E-07,21.7
05/26/2020 8:05:06 AM,60270,39.3,0.16,-6.69E-06,4.78E-08,21.7
05/26/2020 8:05:36 AM,60300,39.2,0.16,-1.91E-06,4.78E-08,21.7
05/26/2020 8:06:06 AM,60330,39.2,0.16,-3.82E-06,-1.06E-07,21.7
05/26/2020 8:06:36 AM,60360,39.2,0.16,-1.05E-05,-1.11E-07,21.7
05/26/2020 8:07:06 AM,60390,39.2,0.16,-1.72E-05,6.90E-08,21.7
05/26/2020 8:07:36 AM,60420,39.2,0.16,-8.60E-06,3.40E-07,21.7
05/26/2020 8:08:06 AM,60450,39.1,0.16,6.69E-06,6.00E-07,21.7
05/26/2020 8:08:36 AM,60480,39.1,0.16,2.68E-05,4.57E-07,21.7
05/26/2020 8:09:06 AM,60510,39,0.16,5.54E-05,-1.96E-07,21.7
05/26/2020 8:09:36 AM,60540,39.2,0.16,2.48E-05,-8.97E-07,21.6
05/26/2020 8:10:06 AM,60570,39.1,0.16,-2.68E-05,-9.45E-07,21.6
05/26/2020 8:10:36 AM,60600,39.1,0.16,-5.26E-05,-1.01E-07,21.6
05/26/2020 8:11:06 AM,60630,39.1,0.16,-3.73E-05,6.26E-07,21.6
05/26/2020 8:11:36 AM,60660,39.2,0.16,1.72E-05,6.05E-07,21.6
05/26/2020 8:12:06 AM,60690,39.2,0.16,1.62E-05,4.78E-08,21.6
05/26/2020 8:12:36 AM,60720,39.2,0.16,2.87E-06,-3.50E-07,21.6
05/26/2020 8:13:06 AM,60750,39.3,0.16,-1.43E-05,-1.27E-07,21.6
05/26/2020 8:13:36 AM,60780,39.4,0.16,-1.53E-05,1.86E-07,21.6
05/26/2020 8:14:06 AM,60810,39.4,0.16,1.15E-05,2.44E-07,21.6
05/26/2020 8:14:36 AM,60840,39.4,0.16,1.05E-05,-2.12E-08,21.6
05/26/2020 8:15:06 AM,60870,39.3,0.16,3.82E-06,-2.23E-07,21.6
05/26/2020 8:15:36 AM,60900,39.3,0.16,-1.15E-05,-6.90E-08,21.6
05/26/2020 8:16:06 AM,60930,39.3,0.16,-6.69E-06,8.49E-08,21.6
05/26/2020 8:16:36 AM,60960,39.2,0.16,8.60E-06,6.90E-08,21.6
05/26/2020 8:17:06 AM,60990,39.2,0.16,-9.56E-07,-7.43E-08,21.5
05/26/2020 8:17:36 AM,61020,39.2,0.16,-4.78E-06,5.31E-09,21.5
05/26/2020 8:18:06 AM,61050,39.2,0.16,-6.69E-06,2.39E-07,21.5
05/26/2020 8:18:36 AM,61080,39.1,0.16,1.53E-05,2.23E-07,21.5
05/26/2020 8:19:06 AM,61110,39.2,0.16,2.20E-05,-9.56E-08,21.5
05/26/2020 8:19:36 AM,61140,39.1,0.16,6.69E-06,-3.72E-07,21.5
05/26/2020 8:20:06 AM,61170,39.1,0.16,-1.53E-05,-2.34E-07,21.5
05/26/2020 8:20:36 AM,61200,38.9,0.16,-1.43E-05,6.37E-08,21.5
05/26/2020 8:21:06 AM,61230,39,0.16,9.56E-07,1.43E-07,21.5
05/26/2020 8:21:36 AM,61260,39,0.16,1.91E-06,5.31E-09,21.5
05/26/2020 8:22:06 AM,61290,39,0.16,-5.73E-06,-4.78E-08,21.5
05/26/2020 8:22:36 AM,61320,39,0.16,-6.69E-06,8.49E-08,21.6
05/26/2020 8:23:06 AM,61350,39,0.16,9.56E-07,2.60E-07,21.5
05/26/2020 8:23:36 AM,61380,39.2,0.16,1.05E-05,2.39E-07,21.5
05/26/2020 8:24:06 AM,61410,39.2,0.16,2.39E-05,1.59E-08,21.6
05/26/2020 8:24:36 AM,61440,39.3,0.16,1.34E-05,-1.91E-07,21.6
05/26/2020 8:25:06 AM,61470,39.4,0.16,9.56E-07,-1.33E-07,21.6
05/26/2020 8:25:36 AM,61500,39.4,0.16,-9.56E-07,5.31E-09,21.6
05/26/2020 8:26:06 AM,61530,39.3,0.16,1.43E-05,-7.96E-08,21.6
05/26/2020 8:26:36 AM,61560,39.3,0.16,9.56E-07,-1.86E-07,21.6
05/26/2020 8:27:06 AM,61590,39.3,0.16,-1.53E-05,-5.31E-08,21.6
05/26/2020 8:27:36 AM,61620,39.3,0.16,-4.78E-06,1.49E-07,21.6
05/26/2020 8:28:06 AM,61650,39.3,0.16,1.05E-05,2.02E-07,21.6
05/26/2020 8:28:36 AM,61680,39.2,0.16,1.91E-06,1.38E-07,21.6
05/26/2020 8:29:06 AM,61710,39.3,0.16,1.43E-05,-1.59E-08,21.6
05/26/2020 8:29:36 AM,61740,39.2,0.16,1.62E-05,-3.03E-07,21.6
05/26/2020 8:30:06 AM,61770,39.2,0.17,-6.69E-06,-4.72E-07,21.6
05/26/2020 8:30:36 AM,61800,39.2,0.16,-3.15E-05,-1.49E-07,21.6
05/26/2020 8:31:06 AM,61830,39.2,0.16,-2.29E-05,2.02E-07,21.6
05/26/2020 8:31:36 AM,61860,39.1,0.16,5.73E-06,2.44E-07,21.6
05/26/2020 8:32:06 AM,61890,39.1,0.16,-7.64E-06,2.71E-07,21.6
05/26/2020 8:32:36 AM,61920,39,0.16,-2.87E-06,3.88E-07,21.6
05/26/2020 8:33:06 AM,61950,39,0.16,3.44E-05,2.34E-07,21.6
05/26/2020 8:33:36 AM,61980,39,0.16,3.34E-05,-3.77E-07,21.6
05/26/2020 8:34:06 AM,62010,39,0.16,-1.91E-06,-7.27E-07,21.6
05/26/2020 8:34:36 AM,62040,39,0.16,-3.44E-05,-3.82E-07,21.5
05/26/2020 8:35:06 AM,62070,39,0.16,-2.87E-05,1.11E-07,21.5
05/26/2020 8:35:36 AM,62100,39.1,0.16,-8.60E-06,3.88E-07,21.5
05/26/2020 8:36:06 AM,62130,39.1,0.16,-7.64E-06,3.34E-07,21.5
05/26/2020 8:36:36 AM,62160,39.3,0.16,1.43E-05,1.38E-07,21.5
05/26/2020 8:37:06 AM,62190,39.3,0.16,8.60E-06,-7.96E-08,21.5
05/26/2020 8:37:36 AM,62220,39.3,0.16,-4.63E-19,-1.65E-07,21.6
05/26/2020 8:38:06 AM,62250,39.2,0.16,-7.64E-06,2.58E-21,21.6
05/26/2020 8:38:36 AM,62280,39.3,0.16,9.56E-07,6.90E-08,21.5
05/26/2020 8:39:06 AM,62310,39.3,0.16,7.64E-06,0,21.6
05/26/2020 8:39:36 AM,62340,39.3,0.16,-2.87E-06,1.06E-07,21.5
05/26/2020 8:40:06 AM,62370,39.3,0.16,-3.82E-06,3.56E-07,21.6
05/26/2020 8:40:36 AM,62400,39.3,0.16,3.15E-05,2.39E-07,21.6
05/26/2020 8:41:06 AM,62430,39.3,0.16,3.73E-05,-3.77E-07,21.6
05/26/2020 8:41:36 AM,62460,39.3,0.17,-9.56E-07,-8.02E-07,21.6
05/26/2020 8:42:06 AM,62490,39.2,0.16,-3.92E-05,-3.98E-07,21.6
05/26/2020 8:42:36 AM,62520,39.2,0.16,-3.63E-05,2.50E-07,21.6
05/26/2020 8:43:06 AM,62550,39.1,0.16,9.56E-07,4.46E-07,21.6
05/26/2020 8:43:36 AM,62580,39.2,0.16,3.82E-06,1.96E-07,21.6
05/26/2020 8:44:06 AM,62610,39.2,0.16,9.56E-07,-2.65E-08,21.5
05/26/2020 8:44:36 AM,62640,39.1,0.16,-9.56E-07,5.84E-08,21.5
05/26/2020 8:45:06 AM,62670,39,0.16,9.56E-07,1.49E-07,21.5
05/26/2020 8:45:36 AM,62700,39,0.16,1.43E-05,5.84E-08,21.5
05/26/2020 8:46:06 AM,62730,39,0.16,1.24E-05,-1.96E-07,21.5
05/26/2020 8:46:36 AM,62760,38.8,0.16,-1.91E-06,-3.24E-07,21.5
05/26/2020 8:47:06 AM,62790,39,0.16,-1.82E-05,-5.84E-08,21.5
05/26/2020 8:47:36 AM,62820,39.2,0.16,-1.34E-05,3.03E-07,21.5
05/26/2020 8:48:06 AM,62850,39.3,0.16,1.34E-05,3.93E-07,21.5
05/26/2020 8:48:36 AM,62880,39.2,0.16,2.10E-05,6.90E-08,21.5
05/26/2020 8:49:06 AM,62910,39.3,0.16,1.82E-05,-3.61E-07,21.5
05/26/2020 8:49:36 AM,62940,39.4,0.16,-5.73E-06,-4.72E-07,21.5
05/26/2020 8:50:06 AM,62970,39.4,0.16,-2.48E-05,-2.23E-07,21.5
05/26/2020 8:50:36 AM,63000,39.4,0.16,-2.10E-05,1.54E-07,21.5
05/26/2020 8:51:06 AM,63030,39.3,0.16,-6.69E-06,3.34E-07,21.5
05/26/2020 8:51:36 AM,63060,39.5,0.16,3.82E-06,4.41E-07,21.5
05/26/2020 8:52:06 AM,63090,39.5,0.16,1.05E-05,4.72E-07,21.5
05/26/2020 8:52:36 AM,63120,39.4,0.16,4.11E-05,1.65E-07,21.5
05/26/2020 8:53:06 AM,63150,39.4,0.16,4.11E-05,-4.83E-07,21.5
05/26/2020 8:53:36 AM,63180,39.4,0.16,2.87E-06,-9.08E-07,21.5
05/26/2020 8:54:06 AM,63210,39.5,0.16,-3.82E-05,-3.77E-07,21.5
05/26/2020 8:54:36 AM,63240,39.4,0.16,-4.30E-05,4.67E-07,21.5
05/26/2020 8:55:06 AM,63270,39.4,0.16,1.91E-05,7.01E-07,21.5
05/26/2020 8:55:36 AM,63300,39.4,0.16,2.96E-05,1.11E-07,21.5
05/26/2020 8:56:06 AM,63330,39.3,0.17,1.53E-05,-5.63E-07,21.5
05/26/2020 8:56:36 AM,63360,39.3,0.16,-1.91E-05,-4.78E-07,21.5
05/26/2020 8:57:06 AM,63390,39.3,0.16,-3.34E-05,-6.37E-08,21.5
05/26/2020 8:57:36 AM,63420,39.3,0.16,-7.64E-06,2.65E-07,21.5
05/26/2020 8:58:06 AM,63450,39.3,0.16,-7.64E-06,3.08E-07,21.5
05/26/2020 8:58:36 AM,63480,39.2,0.16,2.87E-06,1.96E-07,21.5
05/26/2020 8:59:06 AM,63510,39.1,0.16,1.15E-05,1.06E-07,21.5
05/26/2020 8:59:36 AM,63540,39.1,0.16,8.60E-06,-1.06E-08,21.5
05/26/2020 9:00:06 AM,63570,39.1,0.16,5.73E-06,-1.59E-08,21.5
05/26/2020 9:00:36 AM,63600,39,0.16,6.69E-06,-2.12E-08,21.5
05/26/2020 9:01:06 AM,63630,39.1,0.16,1.05E-05,-1.43E-07,21.5
05/26/2020 9:01:36 AM,63660,39.1,0.16,4.63E-19,-2.65E-07,21.5
05/26/2020 9:02:06 AM,63690,39.3,0.16,-1.34E-05,-1.70E-07,21.5
05/26/2020 9:02:36 AM,63720,39.3,0.16,-1.72E-05,8.49E-08,21.5
05/26/2020 9:03:06 AM,63750,39.3,0.16,-2.87E-06,1.70E-07,21.5
05/26/2020 9:03:36 AM,63780,39.2,0.16,4.78E-06,2.12E-08,21.5
05/26/2020 9:04:06 AM,63810,39.3,0.16,-4.78E-06,-1.80E-07,21.5
05/26/2020 9:04:36 AM,63840,39.3,0.16,-1.15E-05,-5.84E-08,21.5
05/26/2020 9:05:06 AM,63870,39.3,0.16,-1.91E-05,2.39E-07,21.5
05/26/2020 9:05:36 AM,63900,39.3,0.16,8.60E-06,2.81E-07,21.5
05/26/2020 9:06:06 AM,63930,39.4,0.16,1.82E-05,5.84E-08,21.4
05/26/2020 9:06:36 AM,63960,39.3,0.16,1.91E-06,-7.43E-08,21.4
05/26/2020 9:07:06 AM,63990,39.3,0.16,-1.91E-06,1.65E-07,21.4
05/26/2020 9:07:36 AM,64020,39.3,0.16,1.53E-05,2.39E-07,21.5
05/26/2020 9:08:06 AM,64050,39.3,0.16,3.44E-05,-1.22E-07,21.5
05/26/2020 9:08:36 AM,64080,39.3,0.16,8.60E-06,-4.99E-07,21.5
05/26/2020 9:09:06 AM,64110,39.2,0.16,-1.72E-05,-4.57E-07,21.5
05/26/2020 9:09:36 AM,64140,39.2,0.16,-2.29E-05,-3.19E-08,21.5
05/26/2020 9:10:06 AM,64170,39.1,0.16,-1.62E-05,2.71E-07,21.5
05/26/2020 9:10:36 AM,64200,39,0.16,1.91E-06,3.50E-07,21.5
05/26/2020 9:11:06 AM,64230,39,0.16,6.69E-06,1.65E-07,21.5
05/26/2020 9:11:36 AM,64260,39,0.16,1.72E-05,-1.38E-07,21.4
05/26/2020 9:12:06 AM,64290,39,0.16,-1.91E-06,-2.12E-07,21.4
05/26/2020 9:12:36 AM,64320,39,0.16,-1.43E-05,-8.49E-08,21.4
05/26/2020 9:13:06 AM,64350,39,0.16,0,2.60E-07,21.4
05/26/2020 9:13:36 AM,64380,39,0.16,0,3.40E-07,21.5
05/26/2020 9:14:06 AM,64410,39.2,0.16,3.06E-05,1.06E-08,21.4
05/26/2020 9:14:36 AM,64440,39.1,0.16,1.62E-05,-3.72E-07,21.5
05/26/2020 9:15:06 AM,64470,39.2,0.17,-1.43E-05,-4.78E-07,21.5
05/26/2020 9:15:36 AM,64500,39.2,0.16,-2.20E-05,-6.90E-08,21.5
05/26/2020 9:16:06 AM,64530,39.3,0.16,-1.72E-05,2.07E-07,21.4
05/26/2020 9:16:36 AM,64560,39.3,0.16,6.69E-06,1.43E-07,21.5
05/26/2020 9:17:06 AM,64590,39.3,0.16,-5.73E-06,5.31E-09,21.5
05/26/2020 9:17:36 AM,64620,39.3,0.16,-7.64E-06,1.38E-07,21.5
05/26/2020 9:18:06 AM,64650,39.3,0.16,-1.91E-06,3.61E-07,21.5
05/26/2020 9:18:36 AM,64680,39.2,0.16,2.77E-05,1.91E-07,21.5
05/26/2020 9:19:06 AM,64710,39.3,0.16,2.39E-05,-3.03E-07,21.5
